fetched_at,id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,last_updated
2026-02-08T06:46:00,binancecoin,bnb,BNB,646.19,88125825353,1523421447,662.19,631.28,-0.2071877484852408,-0.9207392115339679,2026-02-08T00:45:58.165Z
2026-02-08T06:46:00,solana,sol,Solana,87.24,49502129709,5329331970,88.89,84.66,-0.31943715013495927,1.0675226528864468,2026-02-08T00:45:49.603Z
2026-02-08T06:47:00,bitcoin,btc,Bitcoin,68927,1376718425343,67168775058,71487,67656,-0.43776475172145346,-1.3237302771060706,2026-02-08T00:46:01.202Z
2026-02-08T06:47:00,ethereum,eth,Ethereum,2077.5,250756250236,39521769096,2113.07,2001.54,-0.46940794495366,1.855621164865098,2026-02-08T00:45:57.481Z
2026-02-08T06:47:00,binancecoin,bnb,BNB,646.19,88125825353,1523421447,662.19,631.28,-0.2071877484852408,-0.9207392115339679,2026-02-08T00:45:58.165Z
2026-02-08T06:47:00,solana,sol,Solana,87.24,49502129709,5329331970,88.89,84.66,-0.31943715013495927,1.0675226528864468,2026-02-08T00:45:49.603Z
2026-02-08T06:48:00,bitcoin,btc,Bitcoin,68907,1377123074622,66564069890,71487,67656,-0.46654429765997835,-1.3522537250826103,2026-02-08T00:47:56.146Z
2026-02-08T06:48:00,ethereum,eth,Ethereum,2076.99,250655727441,39322714273,2113.07,2001.54,-0.4938050253876589,1.8306541699853751,2026-02-08T00:47:56.586Z
2026-02-08T06:48:00,binancecoin,bnb,BNB,645.84,88062305723,1527443413,662.19,631.28,-0.2610823441674382,-0.9742484431129618,2026-02-08T00:47:56.327Z
2026-02-08T06:48:00,solana,sol,Solana,87.22,49484730402,5302604372,88.89,84.66,-0.3495726335356494,1.036967863023931,2026-02-08T00:47:50.837Z
2026-02-08T06:49:00,bitcoin,btc,Bitcoin,68907,1377123074622,66564069890,71487,67656,-0.46654429765997835,-1.3522537250826103,2026-02-08T00:47:56.146Z
2026-02-08T06:49:00,ethereum,eth,Ethereum,2076.99,250655727441,39322714273,2113.07,2001.54,-0.4938050253876589,1.8306541699853751,2026-02-08T00:47:56.586Z
2026-02-08T06:49:00,binancecoin,bnb,BNB,645.84,88062305723,1527443413,662.19,631.28,-0.2610823441674382,-0.9742484431129618,2026-02-08T00:47:56.327Z
2026-02-08T06:49:00,solana,sol,Solana,87.22,49484730402,5302604372,88.89,84.66,-0.3495726335356494,1.036967863023931,2026-02-08T00:47:50.837Z
2026-02-08T06:50:00,bitcoin,btc,Bitcoin,68934,1377123074622,67063532202,71487,67656,-0.4280592965186216,-1.314111186966221,2026-02-08T00:49:58.853Z
2026-02-08T06:50:00,ethereum,eth,Ethereum,2076.66,250655727441,39830059174,2113.07,2001.54,-0.5099501796911345,1.8141318657728813,2026-02-08T00:49:58.796Z
2026-02-08T06:50:00,binancecoin,bnb,BNB,645.77,88062305723,1532183124,662.19,631.28,-0.27159908885745915,-0.9846899896159513,2026-02-08T00:49:58.376Z
2026-02-08T06:50:00,solana,sol,Solana,87.21,49484730402,5200984286,88.89,84.66,-0.3533715290295221,1.0331161095285055,2026-02-08T00:50:00.575Z
2026-02-08T06:51:00,bitcoin,btc,Bitcoin,68934,1377123074622,67063532202,71487,67656,-0.4280592965186216,-1.314111186966221,2026-02-08T00:49:58.853Z
2026-02-08T06:51:00,ethereum,eth,Ethereum,2076.66,250655727441,39830059174,2113.07,2001.54,-0.5099501796911345,1.8141318657728813,2026-02-08T00:49:58.796Z
2026-02-08T06:51:00,binancecoin,bnb,BNB,645.77,88062305723,1532183124,662.19,631.28,-0.27159908885745915,-0.9846899896159513,2026-02-08T00:49:58.376Z
2026-02-08T06:51:00,solana,sol,Solana,87.21,49484730402,5200984286,88.89,84.66,-0.3533715290295221,1.0331161095285055,2026-02-08T00:50:00.575Z
2026-02-08T06:52:00,bitcoin,btc,Bitcoin,69117,1380442618272,67694868655,71487,67656,-0.2587565744305663,-1.0514020712629348,2026-02-08T00:51:55.752Z
2026-02-08T06:52:00,ethereum,eth,Ethereum,2081.54,251040997640,40552793098,2113.07,2001.54,-0.4788744855631145,1.4960205324619311,2026-02-08T00:51:57.475Z
2026-02-08T06:52:00,binancecoin,bnb,BNB,646.91,88169811060,1537239394,662.19,631.28,-0.1015334819918374,-0.8089599745152675,2026-02-08T00:51:55.663Z
2026-02-08T06:52:00,solana,sol,Solana,87.27,49508922250,5327887372,88.89,84.66,-0.4544534885744749,1.103510888360151,2026-02-08T00:52:00.400Z
2026-02-08T06:53:00,bitcoin,btc,Bitcoin,69117,1380442618272,67694868655,71487,67656,-0.2587565744305663,-1.0514020712629348,2026-02-08T00:51:55.752Z
2026-02-08T06:53:00,ethereum,eth,Ethereum,2081.54,251040997640,40552793098,2113.07,2001.54,-0.4788744855631145,1.4960205324619311,2026-02-08T00:51:57.475Z
2026-02-08T06:53:00,binancecoin,bnb,BNB,646.91,88169811060,1537239394,662.19,631.28,-0.1015334819918374,-0.8089599745152675,2026-02-08T00:51:55.663Z
2026-02-08T06:53:00,solana,sol,Solana,87.27,49508922250,5327887372,88.89,84.66,-0.4544534885744749,1.103510888360151,2026-02-08T00:52:00.400Z
2026-02-08T06:54:00,bitcoin,btc,Bitcoin,69051,1380442618272,67595198037,71487,67656,-0.3548918822452171,-1.1467733900174057,2026-02-08T00:53:59.009Z
2026-02-08T06:54:00,ethereum,eth,Ethereum,2079.48,251040997640,39783580640,2113.07,2001.54,-0.5774661660889573,1.395472400803902,2026-02-08T00:53:59.298Z
2026-02-08T06:54:00,binancecoin,bnb,BNB,646.53,88169811060,1536408866,662.19,631.28,-0.1607757675376952,-0.867782738483532,2026-02-08T00:53:59.025Z
2026-02-08T06:54:00,solana,sol,Solana,87.27,49508922250,5324393185,88.89,84.66,-0.45952448331696044,1.0983605286491531,2026-02-08T00:53:51.696Z
2026-02-08T06:55:00,bitcoin,btc,Bitcoin,69051,1380442618272,67595198037,71487,67656,-0.3548918822452171,-1.1467733900174057,2026-02-08T00:53:59.009Z
2026-02-08T06:55:00,ethereum,eth,Ethereum,2079.48,251040997640,39783580640,2113.07,2001.54,-0.5774661660889573,1.395472400803902,2026-02-08T00:53:59.298Z
2026-02-08T06:55:00,binancecoin,bnb,BNB,646.53,88169811060,1536408866,662.19,631.28,-0.1607757675376952,-0.867782738483532,2026-02-08T00:53:59.025Z
2026-02-08T06:55:00,solana,sol,Solana,87.27,49508922250,5324393185,88.89,84.66,-0.45952448331696044,1.0983605286491531,2026-02-08T00:53:51.696Z
2026-02-08T06:56:00,bitcoin,btc,Bitcoin,68976,1378905703134,67475951427,71487,67656,-0.42550493422348556,-1.3556080841362865,2026-02-08T00:56:00.720Z
2026-02-08T06:56:00,ethereum,eth,Ethereum,2078.81,250960887384,39603551709,2113.07,2001.54,-0.5060550328019273,1.804015379239637,2026-02-08T00:56:01.017Z
2026-02-08T06:56:00,binancecoin,bnb,BNB,646.06,88125264047,1527967434,662.19,631.28,-0.2339753758599189,-1.284812033572677,2026-02-08T00:56:00.492Z
2026-02-08T06:56:00,solana,sol,Solana,87.24,49500281933,5319487335,88.89,84.66,-0.450147186008267,0.6418901519447032,2026-02-08T00:55:54.942Z
2026-02-08T06:57:00,bitcoin,btc,Bitcoin,68976,1378905703134,67475951427,71487,67656,-0.42550493422348556,-1.3556080841362865,2026-02-08T00:56:00.720Z
2026-02-08T06:57:00,ethereum,eth,Ethereum,2078.81,250960887384,39603551709,2113.07,2001.54,-0.5060550328019273,1.804015379239637,2026-02-08T00:56:01.017Z
2026-02-08T06:57:00,binancecoin,bnb,BNB,646.06,88125264047,1527967434,662.19,631.28,-0.2339753758599189,-1.284812033572677,2026-02-08T00:56:00.492Z
2026-02-08T06:57:00,solana,sol,Solana,87.24,49500281933,5319487335,88.89,84.66,-0.450147186008267,0.6418901519447032,2026-02-08T00:55:54.942Z
2026-02-08T06:58:00,bitcoin,btc,Bitcoin,68999,1378905703134,66896410996,71487,67656,-0.3928153215935962,-1.3232238178870783,2026-02-08T00:57:57.236Z
2026-02-08T06:58:00,ethereum,eth,Ethereum,2079.95,250960887384,39540158833,2113.07,2001.54,-0.4516206506643794,1.859713629802697,2026-02-08T00:57:57.105Z
2026-02-08T06:58:00,binancecoin,bnb,BNB,646.09,88125264047,1512822014,662.19,631.28,-0.22836208415553894,-1.279257866732855,2026-02-08T00:57:57.273Z
2026-02-08T06:58:00,solana,sol,Solana,87.23,49500281933,5311752289,88.89,84.66,-0.46426903820082127,0.6276133865158217,2026-02-08T00:57:59.587Z
2026-02-08T06:59:00,bitcoin,btc,Bitcoin,68999,1378905703134,66896410996,71487,67656,-0.3928153215935962,-1.3232238178870783,2026-02-08T00:57:57.236Z
2026-02-08T06:59:00,ethereum,eth,Ethereum,2079.95,250960887384,39540158833,2113.07,2001.54,-0.4516206506643794,1.859713629802697,2026-02-08T00:57:57.105Z
2026-02-08T06:59:00,binancecoin,bnb,BNB,646.09,88125264047,1512822014,662.19,631.28,-0.22836208415553894,-1.279257866732855,2026-02-08T00:57:57.273Z
2026-02-08T06:59:00,solana,sol,Solana,87.23,49500281933,5311752289,88.89,84.66,-0.46426903820082127,0.6276133865158217,2026-02-08T00:57:59.587Z
2026-02-08T07:00:00,bitcoin,btc,Bitcoin,68980,1378789855348,67117914521,71487,67656,-0.41994887981715767,-1.350103927594979,2026-02-08T00:59:55.991Z
2026-02-08T07:00:00,ethereum,eth,Ethereum,2079.86,250999466125,39471960565,2113.07,2001.54,-0.4558239970972396,1.8554126892275071,2026-02-08T00:59:55.869Z
2026-02-08T07:00:00,binancecoin,bnb,BNB,646.08,88090732553,1505663919,662.19,631.28,-0.23065471682740826,-1.2815263510790458,2026-02-08T00:59:56.041Z
2026-02-08T07:00:00,solana,sol,Solana,87.22,49489345194,5301191771,88.89,84.66,-0.47607437663551966,0.6156785464295041,2026-02-08T00:59:59.967Z
2026-02-08T07:01:00,bitcoin,btc,Bitcoin,68980,1378789855348,67117914521,71487,67656,-0.41994887981715767,-1.350103927594979,2026-02-08T00:59:55.991Z
2026-02-08T07:01:00,ethereum,eth,Ethereum,2079.86,250999466125,39471960565,2113.07,2001.54,-0.4558239970972396,1.8554126892275071,2026-02-08T00:59:55.869Z
2026-02-08T07:01:00,binancecoin,bnb,BNB,646.08,88090732553,1505663919,662.19,631.28,-0.23065471682740826,-1.2815263510790458,2026-02-08T00:59:56.041Z
2026-02-08T07:01:00,solana,sol,Solana,87.22,49489345194,5301191771,88.89,84.66,-0.47607437663551966,0.6156785464295041,2026-02-08T00:59:59.967Z
2026-02-08T07:02:00,bitcoin,btc,Bitcoin,69122,1378789855348,67377328374,71487,67656,-0.2892283129103298,-1.183077916026268,2026-02-08T01:01:55.631Z
2026-02-08T07:02:00,ethereum,eth,Ethereum,2083.59,250999466125,40283428635,2113.07,2001.54,-0.31265132769244114,2.033860881156018,2026-02-08T01:01:55.973Z
2026-02-08T07:02:00,binancecoin,bnb,BNB,646.97,88090732553,1518397453,662.19,631.28,-0.04885855702879442,-0.7551533743178432,2026-02-08T01:01:55.624Z
2026-02-08T07:02:00,solana,sol,Solana,87.26,49489345194,5294576369,88.89,84.66,-0.35820312286419315,0.8319131769118358,2026-02-08T01:02:01.073Z
2026-02-08T07:03:00,bitcoin,btc,Bitcoin,69122,1378789855348,67377328374,71487,67656,-0.2892283129103298,-1.183077916026268,2026-02-08T01:01:55.631Z
2026-02-08T07:03:00,ethereum,eth,Ethereum,2083.59,250999466125,40283428635,2113.07,2001.54,-0.31265132769244114,2.033860881156018,2026-02-08T01:01:55.973Z
2026-02-08T07:03:00,binancecoin,bnb,BNB,646.97,88090732553,1518397453,662.19,631.28,-0.04885855702879442,-0.7551533743178432,2026-02-08T01:01:55.624Z
2026-02-08T07:03:00,solana,sol,Solana,87.26,49489345194,5294576369,88.89,84.66,-0.35820312286419315,0.8319131769118358,2026-02-08T01:02:01.073Z
2026-02-08T07:04:00,bitcoin,btc,Bitcoin,69152,1381825138630,66243499218,71487,67656,-0.2457194454014729,-1.139959080439708,2026-02-08T01:03:57.869Z
2026-02-08T07:04:00,ethereum,eth,Ethereum,2083.82,251420772327,36384402439,2113.07,2001.54,-0.3013623790244999,2.0454155571828188,2026-02-08T01:03:57.423Z
2026-02-08T07:04:00,binancecoin,bnb,BNB,647.62,88268961989,1518061615,662.19,631.28,0.05024809463718349,-0.6567470499659911,2026-02-08T01:03:57.603Z
2026-02-08T07:04:00,solana,sol,Solana,87.28,49524096855,5290983844,88.89,84.66,-0.3304345654815427,0.8600134004606746,2026-02-08T01:03:53.784Z
2026-02-08T07:05:00,bitcoin,btc,Bitcoin,69152,1381825138630,66243499218,71487,67656,-0.2457194454014729,-1.139959080439708,2026-02-08T01:03:57.869Z
2026-02-08T07:05:00,ethereum,eth,Ethereum,2083.82,251420772327,36384402439,2113.07,2001.54,-0.3013623790244999,2.0454155571828188,2026-02-08T01:03:57.423Z
2026-02-08T07:05:00,binancecoin,bnb,BNB,647.62,88268961989,1518061615,662.19,631.28,0.05024809463718349,-0.6567470499659911,2026-02-08T01:03:57.603Z
2026-02-08T07:05:00,solana,sol,Solana,87.28,49524096855,5290983844,88.89,84.66,-0.3304345654815427,0.8600134004606746,2026-02-08T01:03:53.784Z
2026-02-08T07:06:00,bitcoin,btc,Bitcoin,69217,1381825138630,67221981557,71487,67656,-0.15216810694344188,-1.0349921989255804,2026-02-08T01:05:56.059Z
2026-02-08T07:06:00,ethereum,eth,Ethereum,2085.12,251420772327,40108421987,2113.07,2001.54,-0.2390252021565157,2.109220071165633,2026-02-08T01:05:53.263Z
2026-02-08T07:06:00,binancecoin,bnb,BNB,648.5,88268961989,1490391474,662.19,631.28,0.18738703598257794,-0.5205771873336799,2026-02-08T01:05:53.177Z
2026-02-08T07:06:00,solana,sol,Solana,87.33,49524096855,5292143703,88.89,84.66,-0.2757292363076169,1.087086720025876,2026-02-08T01:05:55.736Z
2026-02-08T07:07:00,bitcoin,btc,Bitcoin,69217,1381825138630,67221981557,71487,67656,-0.15216810694344188,-1.0349921989255804,2026-02-08T01:05:56.059Z
2026-02-08T07:07:00,ethereum,eth,Ethereum,2085.12,251420772327,40108421987,2113.07,2001.54,-0.2390252021565157,2.109220071165633,2026-02-08T01:05:53.263Z
2026-02-08T07:07:00,binancecoin,bnb,BNB,648.5,88268961989,1490391474,662.19,631.28,0.18738703598257794,-0.5205771873336799,2026-02-08T01:05:53.177Z
2026-02-08T07:07:00,solana,sol,Solana,87.33,49524096855,5292143703,88.89,84.66,-0.2757292363076169,1.087086720025876,2026-02-08T01:05:55.736Z
2026-02-08T07:08:00,bitcoin,btc,Bitcoin,69231,1383696931374,67233022115,71487,67656,-0.13224062478669726,-1.0152409094913712,2026-02-08T01:07:49.018Z
2026-02-08T07:08:00,ethereum,eth,Ethereum,2086.46,251824831321,39802134176,2113.07,2001.54,-0.15276476142345746,2.2511821297562293,2026-02-08T01:07:55.849Z
2026-02-08T07:08:00,binancecoin,bnb,BNB,648.74,88470614241,1486114636,662.19,631.28,0.1812047713471709,-0.5198866055942283,2026-02-08T01:07:55.562Z
2026-02-08T07:08:00,solana,sol,Solana,87.38,49580650955,5314927312,88.89,84.66,-0.21472963181377655,1.1489199353718953,2026-02-08T01:07:56.297Z
2026-02-08T07:09:00,bitcoin,btc,Bitcoin,69231,1383696931374,67233022115,71487,67656,-0.13224062478669726,-1.0152409094913712,2026-02-08T01:07:49.018Z
2026-02-08T07:09:00,ethereum,eth,Ethereum,2086.46,251824831321,39802134176,2113.07,2001.54,-0.15276476142345746,2.2511821297562293,2026-02-08T01:07:55.849Z
2026-02-08T07:09:00,binancecoin,bnb,BNB,648.74,88470614241,1486114636,662.19,631.28,0.1812047713471709,-0.5198866055942283,2026-02-08T01:07:55.562Z
2026-02-08T07:09:00,solana,sol,Solana,87.38,49580650955,5314927312,88.89,84.66,-0.21472963181377655,1.1489199353718953,2026-02-08T01:07:56.297Z
2026-02-08T07:10:00,bitcoin,btc,Bitcoin,69255,1383696931374,67183924284,71487,67656,-0.09802256425337393,-0.981325394618249,2026-02-08T01:09:54.707Z
2026-02-08T07:10:00,ethereum,eth,Ethereum,2087.68,251824831321,39184465629,2113.07,2001.54,-0.09431224382132093,2.3110419647230933,2026-02-08T01:09:54.653Z
2026-02-08T07:10:00,binancecoin,bnb,BNB,649.0,88470614241,1498905716,662.19,631.28,0.22061951480902187,-0.480747695676489,2026-02-08T01:09:57.953Z
2026-02-08T07:10:00,solana,sol,Solana,87.41,49580650955,5284919216,88.89,84.66,-0.18362373023096792,1.1804509252375117,2026-02-08T01:09:58.564Z
2026-02-08T07:11:00,bitcoin,btc,Bitcoin,69255,1383696931374,67183924284,71487,67656,-0.09802256425337393,-0.981325394618249,2026-02-08T01:09:54.707Z
2026-02-08T07:11:00,ethereum,eth,Ethereum,2087.68,251824831321,39184465629,2113.07,2001.54,-0.09431224382132093,2.3110419647230933,2026-02-08T01:09:54.653Z
2026-02-08T07:11:00,binancecoin,bnb,BNB,649.0,88470614241,1498905716,662.19,631.28,0.22061951480902187,-0.480747695676489,2026-02-08T01:09:57.953Z
2026-02-08T07:11:00,solana,sol,Solana,87.41,49580650955,5284919216,88.89,84.66,-0.18362373023096792,1.1804509252375117,2026-02-08T01:09:58.564Z
2026-02-08T07:12:00,bitcoin,btc,Bitcoin,69276,1383696931374,67048737704,71487,67656,-0.04066863302688715,-0.7343967423622288,2026-02-08T01:11:52.719Z
2026-02-08T07:12:00,ethereum,eth,Ethereum,2088.92,251824831321,39019706406,2113.07,2001.54,-0.03006540993317828,2.3720100667241346,2026-02-08T01:11:53.361Z
2026-02-08T07:12:00,binancecoin,bnb,BNB,649.35,88470614241,1503750550,662.19,631.28,0.27502300593954343,-0.42661275536687093,2026-02-08T01:11:58.160Z
2026-02-08T07:12:00,solana,sol,Solana,87.53,49580650955,5270206271,88.89,84.66,0.05090587446980181,1.3142498321246763,2026-02-08T01:11:58.627Z
2026-02-08T07:13:00,bitcoin,btc,Bitcoin,69276,1383696931374,67048737704,71487,67656,-0.04066863302688715,-0.7343967423622288,2026-02-08T01:11:52.719Z
2026-02-08T07:13:00,ethereum,eth,Ethereum,2088.92,251824831321,39019706406,2113.07,2001.54,-0.03006540993317828,2.3720100667241346,2026-02-08T01:11:53.361Z
2026-02-08T07:13:00,binancecoin,bnb,BNB,649.35,88470614241,1503750550,662.19,631.28,0.27502300593954343,-0.42661275536687093,2026-02-08T01:11:58.160Z
2026-02-08T07:13:00,solana,sol,Solana,87.53,49580650955,5270206271,88.89,84.66,0.05090587446980181,1.3142498321246763,2026-02-08T01:11:58.627Z
2026-02-08T07:14:00,bitcoin,btc,Bitcoin,69272,1383696931374,66354122332,71487,67656,-0.04573764067192689,-0.7394305705693741,2026-02-08T01:13:57.827Z
2026-02-08T07:14:00,ethereum,eth,Ethereum,2088.58,251824831321,37697751356,2113.07,2001.54,-0.04655085496799052,2.355128509764249,2026-02-08T01:13:57.807Z
2026-02-08T07:14:00,binancecoin,bnb,BNB,649.42,88470614241,1305103047,662.19,631.28,0.28548467281725154,-0.4162242899643083,2026-02-08T01:13:57.400Z
2026-02-08T07:14:00,solana,sol,Solana,87.57,49580650955,5268125026,88.89,84.66,0.10308195146394768,1.367084737052748,2026-02-08T01:13:50.691Z
2026-02-08T07:15:00,bitcoin,btc,Bitcoin,69272,1383696931374,66354122332,71487,67656,-0.04573764067192689,-0.7394305705693741,2026-02-08T01:13:57.827Z
2026-02-08T07:15:00,ethereum,eth,Ethereum,2088.58,251824831321,37697751356,2113.07,2001.54,-0.04655085496799052,2.355128509764249,2026-02-08T01:13:57.807Z
2026-02-08T07:15:00,binancecoin,bnb,BNB,649.42,88470614241,1305103047,662.19,631.28,0.28548467281725154,-0.4162242899643083,2026-02-08T01:13:57.400Z
2026-02-08T07:15:00,solana,sol,Solana,87.57,49580650955,5268125026,88.89,84.66,0.10308195146394768,1.367084737052748,2026-02-08T01:13:50.691Z
2026-02-08T07:16:00,bitcoin,btc,Bitcoin,69315,1383696931374,66880109236,71487,67656,0.015717042337334845,-0.678402389423128,2026-02-08T01:15:49.929Z
2026-02-08T07:16:00,ethereum,eth,Ethereum,2089.55,251824831321,39081794676,2113.07,2001.54,0.3842775464201124,2.717327066384316,2026-02-08T01:16:00.549Z
2026-02-08T07:16:00,binancecoin,bnb,BNB,649.77,88470614241,1520273573,662.19,631.28,0.5071853012310997,-0.07978834974042984,2026-02-08T01:15:49.529Z
2026-02-08T07:16:00,solana,sol,Solana,87.65,49580650955,5268820762,88.89,84.66,0.3279507815395716,1.7144239616792007,2026-02-08T01:15:55.613Z
2026-02-08T07:17:00,bitcoin,btc,Bitcoin,69315,1383696931374,66880109236,71487,67656,0.015717042337334845,-0.678402389423128,2026-02-08T01:15:49.929Z
2026-02-08T07:17:00,ethereum,eth,Ethereum,2089.55,251824831321,39081794676,2113.07,2001.54,0.3842775464201124,2.717327066384316,2026-02-08T01:16:00.549Z
2026-02-08T07:17:00,binancecoin,bnb,BNB,649.77,88470614241,1520273573,662.19,631.28,0.5071853012310997,-0.07978834974042984,2026-02-08T01:15:49.529Z
2026-02-08T07:17:00,solana,sol,Solana,87.65,49580650955,5268820762,88.89,84.66,0.3279507815395716,1.7144239616792007,2026-02-08T01:15:55.613Z
2026-02-08T07:18:00,bitcoin,btc,Bitcoin,69239,1383696931374,67006115057,71487,67656,-0.09305522102326726,-0.9893760171065284,2026-02-08T01:17:58.321Z
2026-02-08T07:18:00,ethereum,eth,Ethereum,2087.34,251824831321,40125858294,2113.07,2001.54,0.2781636499234623,2.6087469572363013,2026-02-08T01:17:58.058Z
2026-02-08T07:18:00,binancecoin,bnb,BNB,649.35,88470614241,1517268260,662.19,631.28,0.4422025973533102,-0.1443915470701967,2026-02-08T01:17:57.671Z
2026-02-08T07:18:00,solana,sol,Solana,87.66,49580650955,5262509748,88.89,84.66,0.33822847842169146,1.7248436902780022,2026-02-08T01:17:56.542Z
2026-02-08T07:19:00,bitcoin,btc,Bitcoin,69239,1383696931374,67006115057,71487,67656,-0.09305522102326726,-0.9893760171065284,2026-02-08T01:17:58.321Z
2026-02-08T07:19:00,ethereum,eth,Ethereum,2087.34,251824831321,40125858294,2113.07,2001.54,0.2781636499234623,2.6087469572363013,2026-02-08T01:17:58.058Z
2026-02-08T07:19:00,binancecoin,bnb,BNB,649.35,88470614241,1517268260,662.19,631.28,0.4422025973533102,-0.1443915470701967,2026-02-08T01:17:57.671Z
2026-02-08T07:19:00,solana,sol,Solana,87.66,49580650955,5262509748,88.89,84.66,0.33822847842169146,1.7248436902780022,2026-02-08T01:17:56.542Z
2026-02-08T07:20:00,bitcoin,btc,Bitcoin,69253,1383760397198,66592299553,71487,67656,-0.07298950775686584,-0.9694903245196574,2026-02-08T01:19:53.333Z
2026-02-08T07:20:00,ethereum,eth,Ethereum,2087.57,251888946570,38782893885,2113.07,2001.54,0.2888620197763946,2.619693969877326,2026-02-08T01:19:53.046Z
2026-02-08T07:20:00,binancecoin,bnb,BNB,649.22,88532346449,1492793423,662.19,631.28,0.4221209487631796,-0.16435591649709974,2026-02-08T01:19:57.579Z
2026-02-08T07:20:00,solana,sol,Solana,87.68,49737129859,5254653760,88.89,84.66,0.3574080486113653,1.7442883108296885,2026-02-08T01:19:56.657Z
2026-02-08T07:21:00,bitcoin,btc,Bitcoin,69253,1383760397198,66592299553,71487,67656,-0.07298950775686584,-0.9694903245196574,2026-02-08T01:19:53.333Z
2026-02-08T07:21:00,ethereum,eth,Ethereum,2087.57,251888946570,38782893885,2113.07,2001.54,0.2888620197763946,2.619693969877326,2026-02-08T01:19:53.046Z
2026-02-08T07:21:00,binancecoin,bnb,BNB,649.22,88532346449,1492793423,662.19,631.28,0.4221209487631796,-0.16435591649709974,2026-02-08T01:19:57.579Z
2026-02-08T07:21:00,solana,sol,Solana,87.68,49737129859,5254653760,88.89,84.66,0.3574080486113653,1.7442883108296885,2026-02-08T01:19:56.657Z
2026-02-08T07:22:00,bitcoin,btc,Bitcoin,69220,1383760397198,66723699169,71487,67656,0.15765149577097937,-1.017015998196104,2026-02-08T01:21:57.540Z
2026-02-08T07:22:00,ethereum,eth,Ethereum,2086.87,251888946570,38662097265,2113.07,2001.54,0.2555589666301414,2.268075234803051,2026-02-08T01:21:57.868Z
2026-02-08T07:22:00,binancecoin,bnb,BNB,648.84,88532346449,1501835348,662.19,631.28,0.36433597459532135,-0.33035282117914583,2026-02-08T01:21:57.949Z
2026-02-08T07:22:00,solana,sol,Solana,87.69,49737129859,5230392911,88.89,84.66,0.37228870420351956,1.7843952027909318,2026-02-08T01:21:55.682Z
2026-02-08T07:23:00,bitcoin,btc,Bitcoin,69220,1383760397198,66723699169,71487,67656,0.15765149577097937,-1.017015998196104,2026-02-08T01:21:57.540Z
2026-02-08T07:23:00,ethereum,eth,Ethereum,2086.87,251888946570,38662097265,2113.07,2001.54,0.2555589666301414,2.268075234803051,2026-02-08T01:21:57.868Z
2026-02-08T07:23:00,binancecoin,bnb,BNB,648.84,88532346449,1501835348,662.19,631.28,0.36433597459532135,-0.33035282117914583,2026-02-08T01:21:57.949Z
2026-02-08T07:23:00,solana,sol,Solana,87.69,49737129859,5230392911,88.89,84.66,0.37228870420351956,1.7843952027909318,2026-02-08T01:21:55.682Z
2026-02-08T07:24:00,bitcoin,btc,Bitcoin,69217,1383861101645,66650842539,71487,67656,0.15397930265558982,-1.0206451231502518,2026-02-08T01:23:55.072Z
2026-02-08T07:24:00,ethereum,eth,Ethereum,2087.08,251990252119,38641330751,2113.07,2001.54,0.2654402500452925,2.278154873739117,2026-02-08T01:23:55.045Z
2026-02-08T07:24:00,binancecoin,bnb,BNB,648.89,88498157691,1486598214,662.19,631.28,0.3709656620698055,-0.3237690222123999,2026-02-08T01:23:54.804Z
2026-02-08T07:24:00,solana,sol,Solana,87.7,49762855332,5118859841,88.89,84.66,0.38193704125033523,1.7941792792895448,2026-02-08T01:23:59.719Z
2026-02-08T07:25:00,bitcoin,btc,Bitcoin,69217,1383861101645,66650842539,71487,67656,0.15397930265558982,-1.0206451231502518,2026-02-08T01:23:55.072Z
2026-02-08T07:25:00,ethereum,eth,Ethereum,2087.08,251990252119,38641330751,2113.07,2001.54,0.2654402500452925,2.278154873739117,2026-02-08T01:23:55.045Z
2026-02-08T07:25:00,binancecoin,bnb,BNB,648.89,88498157691,1486598214,662.19,631.28,0.3709656620698055,-0.3237690222123999,2026-02-08T01:23:54.804Z
2026-02-08T07:25:00,solana,sol,Solana,87.7,49762855332,5118859841,88.89,84.66,0.38193704125033523,1.7941792792895448,2026-02-08T01:23:59.719Z
2026-02-08T07:26:00,bitcoin,btc,Bitcoin,69120,1383861101645,66704779565,71487,67656,0.17255576956011817,-1.1959103286157176,2026-02-08T01:25:59.857Z
2026-02-08T07:26:00,ethereum,eth,Ethereum,2083.58,251990252119,39293080209,2113.07,2001.54,0.1813369600801788,1.8955993725530942,2026-02-08T01:25:59.356Z
2026-02-08T07:26:00,binancecoin,bnb,BNB,648.26,88498157691,1514962838,662.19,631.28,0.19756781483963856,-0.4494876708882104,2026-02-08T01:25:59.663Z
2026-02-08T07:26:00,solana,sol,Solana,87.65,49762855332,5228943268,88.89,84.66,0.44909607988389266,1.7398271969885186,2026-02-08T01:25:49.543Z
2026-02-08T07:27:00,bitcoin,btc,Bitcoin,69120,1383861101645,66704779565,71487,67656,0.17255576956011817,-1.1959103286157176,2026-02-08T01:25:59.857Z
2026-02-08T07:27:00,ethereum,eth,Ethereum,2083.58,251990252119,39293080209,2113.07,2001.54,0.1813369600801788,1.8955993725530942,2026-02-08T01:25:59.356Z
